ATTR_NPI,DEF_SUB,ACO_NUM,aco_epi_cnt
1720252109,PPI_IOP_MJRLE_HIP,,23
1720252109,PPI_IOP_MJRLE_HIP,A2645,12
1720252109,PPI_IOP_MJRLE_KNEE,,23
1720252109,PPI_IOP_MJRLE_KNEE,A2645,17
1720252810,PPI_IOP_MJRLE_HIP,,66
1720252810,PPI_IOP_MJRLE_HIP,A4901,41
1720252810,PPI_IOP_MJRLE_KNEE,,39
1720252810,PPI_IOP_MJRLE_KNEE,A4901,28
1720254048,PPI_IOP_MJRLE_HIP,,46
1720254048,PPI_IOP_MJRLE_HIP,A1131,61
1720254048,PPI_IOP_MJRLE_HIP,A3747,12
1720254048,PPI_IOP_MJRLE_KNEE,,33
1720254048,PPI_IOP_MJRLE_KNEE,A1131,55
1720254048,PPI_IOP_MJRLE_KNEE,A3747,12
1720266307,PPI_IOP_MJRLE_HIP,,33
1720266307,PPI_IOP_MJRLE_HIP,A3687,17
1720266307,PPI_IOP_MJRLE_KNEE,,17
1720266307,PPI_IOP_MJRLE_KNEE,A3687,11
1720278344,PPI_IOP_MJRLE_HIP,,22
1720278344,PPI_IOP_MJRLE_HIP,A3631,11
1720278344,PPI_IOP_MJRLE_HIP,A3922,14
1720278344,PPI_IOP_MJRLE_KNEE,,28
1720278344,PPI_IOP_MJRLE_KNEE,A3922,31
1720281132,PPI_IOP_MJRLE_HIP,,39
1720281132,PPI_IOP_MJRLE_HIP,A3547,17
1720281132,PPI_IOP_MJRLE_KNEE,,23
1720281306,PPI_IOP_MJRLE_KNEE,,40
1720282478,PPI_IOP_MJRLE_HIP,,159
1720282478,PPI_IOP_MJRLE_KNEE,,135
1720285398,PPI_IOP_MJRLE_HIP,,39
1720285398,PPI_IOP_MJRLE_HIP,A3250,11
1720299217,PPI_IOP_MJRLE_HIP,,26
1720299217,PPI_IOP_MJRLE_HIP,A3380,15
1720299217,PPI_IOP_MJRLE_KNEE,,70
1720299217,PPI_IOP_MJRLE_KNEE,A3380,41
1720303308,PPI_IOP_MJRLE_HIP,,52
1720303308,PPI_IOP_MJRLE_KNEE,,26
1720309842,PPI_IOP_MJRLE_KNEE,,16
1720341738,PPI_IOP_MJRLE_HIP,,19
1720341738,PPI_IOP_MJRLE_KNEE,,33
1720341878,PPI_IOP_MJRLE_HIP,,36
1720341878,PPI_IOP_MJRLE_KNEE,,46
1720354806,PPI_IOP_MJRLE_HIP,,75
1720354806,PPI_IOP_MJRLE_HIP,A1204,15
1720354806,PPI_IOP_MJRLE_KNEE,,81
1720354806,PPI_IOP_MJRLE_KNEE,A1204,14
1720354806,PPI_IOP_MJRLE_KNEE,A2616,11
1720390040,PPI_IOP_MJRLE_HIP,,21
1720390040,PPI_IOP_MJRLE_HIP,A1216,12
1720390040,PPI_IOP_MJRLE_KNEE,,17
1720390040,PPI_IOP_MJRLE_KNEE,A1216,16
1720394521,PPI_IOP_MJRLE_HIP,,37
1720394521,PPI_IOP_MJRLE_HIP,A2342,39
1720394521,PPI_IOP_MJRLE_KNEE,,30
1720394521,PPI_IOP_MJRLE_KNEE,A2342,26
1720399819,PPI_IOP_MJRLE_HIP,,39
1720399819,PPI_IOP_MJRLE_KNEE,,54
1720407604,PPI_IOP_MJRLE_HIP,A2975,17
1720420946,PPI_IOP_MJRLE_HIP,,34
1720420946,PPI_IOP_MJRLE_KNEE,,28
1730103680,PPI_IOP_MJRLE_HIP,,13
1730103680,PPI_IOP_MJRLE_KNEE,,61
1730103680,PPI_IOP_MJRLE_KNEE,A1297,16
1730103862,PPI_IOP_MJRLE_HIP,,28
1730103862,PPI_IOP_MJRLE_HIP,A2000,12
1730103862,PPI_IOP_MJRLE_HIP,A4629,13
1730103862,PPI_IOP_MJRLE_KNEE,,26
1730103862,PPI_IOP_MJRLE_KNEE,A1749,14
1730105297,PPI_IOP_MJRLE_KNEE,,11
1730108291,PPI_IOP_MJRLE_KNEE,,12
1730110834,PPI_IOP_MJRLE_HIP,,53
1730110834,PPI_IOP_MJRLE_HIP,A2620,43
1730110834,PPI_IOP_MJRLE_HIP,A3702,135
1730110834,PPI_IOP_MJRLE_KNEE,,55
1730110834,PPI_IOP_MJRLE_KNEE,A1033,16
1730110834,PPI_IOP_MJRLE_KNEE,A1501,13
1730110834,PPI_IOP_MJRLE_KNEE,A2620,32
1730110834,PPI_IOP_MJRLE_KNEE,A3702,116
1730112996,PPI_IOP_MJRLE_KNEE,,15
1730113358,PPI_IOP_MJRLE_HIP,,31
1730113358,PPI_IOP_MJRLE_HIP,A4563,24
1730115908,PPI_IOP_MJRLE_HIP,,30
1730115908,PPI_IOP_MJRLE_KNEE,,39
1730118290,PPI_IOP_MJRLE_HIP,,20
1730118290,PPI_IOP_MJRLE_HIP,A2616,36
1730118290,PPI_IOP_MJRLE_KNEE,,12
1730118290,PPI_IOP_MJRLE_KNEE,A2616,41
1730119561,PPI_IOP_MJRLE_HIP,,27
1730119561,PPI_IOP_MJRLE_KNEE,,16
1730120379,PPI_IOP_MJRLE_HIP,,116
1730120379,PPI_IOP_MJRLE_HIP,A4964,16
1730120379,PPI_IOP_MJRLE_KNEE,,138
1730120379,PPI_IOP_MJRLE_KNEE,A4964,12
1730125428,PPI_IOP_MJRLE_KNEE,,29
1730125428,PPI_IOP_MJRLE_KNEE,A3454,13
1730125428,PPI_IOP_MJRLE_KNEE,A4626,12
1730128927,PPI_IOP_MJRLE_HIP,,16
1730128927,PPI_IOP_MJRLE_HIP,A4737,11
1730128927,PPI_IOP_MJRLE_KNEE,,11
1730128927,PPI_IOP_MJRLE_KNEE,A4737,14
1730129123,PPI_IOP_MJRLE_KNEE,,18
1730130493,PPI_IOP_MJRLE_HIP,,24
1730130493,PPI_IOP_MJRLE_KNEE,,47
1730133067,PPI_IOP_MJRLE_HIP,,40
1730133067,PPI_IOP_MJRLE_KNEE,,41
1730133067,PPI_IOP_MJRLE_KNEE,A3698,18
1730139890,PPI_IOP_MJRLE_HIP,,15
1730139890,PPI_IOP_MJRLE_HIP,A4690,13
1730139890,PPI_IOP_MJRLE_KNEE,,14
1730139890,PPI_IOP_MJRLE_KNEE,A4690,16
1730142548,PPI_IOP_MJRLE_KNEE,,29
1730142647,PPI_IOP_MJRLE_KNEE,,14
1730143736,PPI_IOP_MJRLE_KNEE,,13
1730146986,PPI_IOP_MJRLE_HIP,,51
1730146986,PPI_IOP_MJRLE_HIP,A2164,13
1730146986,PPI_IOP_MJRLE_HIP,A3633,12
1730146986,PPI_IOP_MJRLE_KNEE,,105
1730146986,PPI_IOP_MJRLE_KNEE,A2164,32
1730146986,PPI_IOP_MJRLE_KNEE,A3633,23
1730150343,PPI_IOP_MJRLE_HIP,,56
1730150343,PPI_IOP_MJRLE_KNEE,,57
1730150830,PPI_IOP_MJRLE_HIP,,25
1730150830,PPI_IOP_MJRLE_HIP,A3873,22
1730150830,PPI_IOP_MJRLE_KNEE,,50
1730150830,PPI_IOP_MJRLE_KNEE,A3873,22
1730153198,PPI_IOP_MJRLE_HIP,,18
1730153198,PPI_IOP_MJRLE_KNEE,,65
1730160680,PPI_IOP_MJRLE_HIP,,23
1730160680,PPI_IOP_MJRLE_HIP,A2975,11
1730160680,PPI_IOP_MJRLE_KNEE,,155
1730160680,PPI_IOP_MJRLE_KNEE,A2975,80
1730160680,PPI_IOP_MJRLE_KNEE,A4638,11
1730161084,PPI_IOP_MJRLE_HIP,,96
1730161084,PPI_IOP_MJRLE_HIP,A1247,12
1730161084,PPI_IOP_MJRLE_HIP,A1484,37
1730161084,PPI_IOP_MJRLE_KNEE,,174
1730161084,PPI_IOP_MJRLE_KNEE,A1247,27
1730161084,PPI_IOP_MJRLE_KNEE,A1484,73
1730161084,PPI_IOP_MJRLE_KNEE,A4862,12
1730161886,PPI_IOP_MJRLE_HIP,,15
1730161886,PPI_IOP_MJRLE_HIP,A3280,14
1730161886,PPI_IOP_MJRLE_KNEE,A3280,11
1730162058,PPI_IOP_MJRLE_KNEE,,128
1730162090,PPI_IOP_MJRLE_HIP,,31
1730162090,PPI_IOP_MJRLE_HIP,A3504,19
1730162090,PPI_IOP_MJRLE_HIP,A3675,38
1730162090,PPI_IOP_MJRLE_KNEE,,16
1730162090,PPI_IOP_MJRLE_KNEE,A3675,16
1730164476,PPI_IOP_MJRLE_KNEE,,23
1730164476,PPI_IOP_MJRLE_KNEE,A2419,19
1730165101,PPI_IOP_MJRLE_HIP,,31
1730165101,PPI_IOP_MJRLE_HIP,A2772,20
1730165101,PPI_IOP_MJRLE_HIP,A2840,15
1730165101,PPI_IOP_MJRLE_KNEE,,11
1730165101,PPI_IOP_MJRLE_KNEE,A2772,17
1730165101,PPI_IOP_MJRLE_KNEE,A2840,14
1730165374,PPI_IOP_MJRLE_KNEE,,11
1730170903,PPI_IOP_MJRLE_HIP,,41
1730170903,PPI_IOP_MJRLE_HIP,A2070,13
1730171273,PPI_IOP_MJRLE_HIP,,29
1730171273,PPI_IOP_MJRLE_HIP,A3633,13
1730171273,PPI_IOP_MJRLE_KNEE,,50
1730171273,PPI_IOP_MJRLE_KNEE,A2164,21
1730171273,PPI_IOP_MJRLE_KNEE,A3633,20
1730173246,PPI_IOP_MJRLE_HIP,,69
1730173246,PPI_IOP_MJRLE_HIP,A2684,38
1730173246,PPI_IOP_MJRLE_HIP,A4548,21
1730173246,PPI_IOP_MJRLE_KNEE,,73
1730173246,PPI_IOP_MJRLE_KNEE,A2684,46
1730173246,PPI_IOP_MJRLE_KNEE,A4548,24
1730174061,PPI_IOP_MJRLE_HIP,,20
1730182007,PPI_IOP_MJRLE_HIP,,18
1730182007,PPI_IOP_MJRLE_HIP,A3566,31
1730182007,PPI_IOP_MJRLE_KNEE,,23
1730182007,PPI_IOP_MJRLE_KNEE,A2714,13
1730182007,PPI_IOP_MJRLE_KNEE,A3566,54
1730182593,PPI_IOP_MJRLE_HIP,A2591,23
1730182593,PPI_IOP_MJRLE_KNEE,,28
1730182593,PPI_IOP_MJRLE_KNEE,A2591,86
1730182593,PPI_IOP_MJRLE_KNEE,A4548,13
1730183559,PPI_IOP_MJRLE_KNEE,,18
1730183567,PPI_IOP_MJRLE_HIP,,19
1730184193,PPI_IOP_MJRLE_KNEE,,17
1730184946,PPI_IOP_MJRLE_HIP,,84
1730184946,PPI_IOP_MJRLE_HIP,A1215,28
1730184946,PPI_IOP_MJRLE_HIP,A3283,17
1730184946,PPI_IOP_MJRLE_KNEE,,94
1730184946,PPI_IOP_MJRLE_KNEE,A1215,40
1730184946,PPI_IOP_MJRLE_KNEE,A3283,27
1730185919,PPI_IOP_MJRLE_KNEE,,18
1730185919,PPI_IOP_MJRLE_KNEE,A3504,11
1730186222,PPI_IOP_MJRLE_HIP,,22
1730186222,PPI_IOP_MJRLE_KNEE,,24
1730186222,PPI_IOP_MJRLE_KNEE,A1749,11
1730188418,PPI_IOP_MJRLE_KNEE,,11
1730201112,PPI_IOP_MJRLE_HIP,,29
1730201112,PPI_IOP_MJRLE_HIP,A3677,13
1730201682,PPI_IOP_MJRLE_KNEE,,32
1730204454,PPI_IOP_MJRLE_HIP,,76
1730204454,PPI_IOP_MJRLE_HIP,A2067,15
1730204454,PPI_IOP_MJRLE_HIP,A2542,13
1730204454,PPI_IOP_MJRLE_KNEE,,44
1730204454,PPI_IOP_MJRLE_KNEE,A2542,15
1730233909,PPI_IOP_MJRLE_KNEE,,23
1730249517,PPI_IOP_MJRLE_HIP,,103
1730249517,PPI_IOP_MJRLE_HIP,A3841,18
1730249517,PPI_IOP_MJRLE_KNEE,,122
1730249517,PPI_IOP_MJRLE_KNEE,A3378,13
1730249517,PPI_IOP_MJRLE_KNEE,A3841,14
1730253584,PPI_IOP_MJRLE_HIP,,11
1730253584,PPI_IOP_MJRLE_KNEE,,76
1730253584,PPI_IOP_MJRLE_KNEE,A4824,14
1730269341,PPI_IOP_MJRLE_HIP,,11
1730269473,PPI_IOP_MJRLE_HIP,,18
1730269473,PPI_IOP_MJRLE_KNEE,,18
1730275736,PPI_IOP_MJRLE_KNEE,,30
1730276916,PPI_IOP_MJRLE_HIP,,45
1730276916,PPI_IOP_MJRLE_HIP,A1297,149
1730276916,PPI_IOP_MJRLE_KNEE,,30
1730276916,PPI_IOP_MJRLE_KNEE,A1297,117
1730281254,PPI_IOP_MJRLE_HIP,,37
1730281254,PPI_IOP_MJRLE_KNEE,,36
1730284431,PPI_IOP_MJRLE_HIP,,17
1730284431,PPI_IOP_MJRLE_HIP,A2575,27
1730284431,PPI_IOP_MJRLE_HIP,A3325,34
1730290610,PPI_IOP_MJRLE_HIP,,27
1730290610,PPI_IOP_MJRLE_KNEE,,24
1730292400,PPI_IOP_MJRLE_HIP,,58
1730292400,PPI_IOP_MJRLE_HIP,A2097,11
1730292400,PPI_IOP_MJRLE_HIP,A3289,20
1730292400,PPI_IOP_MJRLE_KNEE,,56
1730292400,PPI_IOP_MJRLE_KNEE,A2097,16
1730292400,PPI_IOP_MJRLE_KNEE,A3289,25
1730295023,PPI_IOP_MJRLE_KNEE,,12
1730297789,PPI_IOP_MJRLE_KNEE,A1033,13
1730317603,PPI_IOP_MJRLE_HIP,,12
1730317652,PPI_IOP_MJRLE_HIP,,65
1730317652,PPI_IOP_MJRLE_HIP,A2098,13
1730317652,PPI_IOP_MJRLE_HIP,A3458,17
1730317652,PPI_IOP_MJRLE_HIP,A3774,28
1730317652,PPI_IOP_MJRLE_HIP,A3834,15
1730317652,PPI_IOP_MJRLE_HIP,A4756,12
1730317652,PPI_IOP_MJRLE_KNEE,,102
1730317652,PPI_IOP_MJRLE_KNEE,A2098,16
1730317652,PPI_IOP_MJRLE_KNEE,A3301,13
1730317652,PPI_IOP_MJRLE_KNEE,A3458,27
1730317652,PPI_IOP_MJRLE_KNEE,A3774,38
1730317652,PPI_IOP_MJRLE_KNEE,A3834,15
1730318403,PPI_IOP_MJRLE_KNEE,,12
1730318403,PPI_IOP_MJRLE_KNEE,A3588,12
1730332701,PPI_IOP_MJRLE_KNEE,,11
1730340498,PPI_IOP_MJRLE_HIP,,69
1730340498,PPI_IOP_MJRLE_HIP,A2587,11
1730340498,PPI_IOP_MJRLE_HIP,A2783,20
1730340498,PPI_IOP_MJRLE_KNEE,,77
1730340498,PPI_IOP_MJRLE_KNEE,A2587,20
1730340498,PPI_IOP_MJRLE_KNEE,A2619,18
1730340498,PPI_IOP_MJRLE_KNEE,A2783,47
1730372764,PPI_IOP_MJRLE_HIP,,28
1730372764,PPI_IOP_MJRLE_KNEE,,59
1730372764,PPI_IOP_MJRLE_KNEE,A4977,19
1730380833,PPI_IOP_MJRLE_HIP,,50
1730380833,PPI_IOP_MJRLE_HIP,A1694,65
1730380833,PPI_IOP_MJRLE_HIP,A3631,18
1730380833,PPI_IOP_MJRLE_KNEE,,39
1730380833,PPI_IOP_MJRLE_KNEE,A1694,56
1730380833,PPI_IOP_MJRLE_KNEE,A3631,15
1730384413,PPI_IOP_MJRLE_KNEE,,29
1730389545,PPI_IOP_MJRLE_KNEE,,12
1730389545,PPI_IOP_MJRLE_KNEE,A2500,21
1730390782,PPI_IOP_MJRLE_HIP,,14
1730390782,PPI_IOP_MJRLE_KNEE,,29
1730392721,PPI_IOP_MJRLE_HIP,A2620,12
1730394669,PPI_IOP_MJRLE_HIP,,29
1730394669,PPI_IOP_MJRLE_KNEE,,52
1730398157,PPI_IOP_MJRLE_HIP,,13
1730398157,PPI_IOP_MJRLE_KNEE,,14
1730403494,PPI_IOP_MJRLE_HIP,,32
1730403494,PPI_IOP_MJRLE_HIP,A3774,15
1730403494,PPI_IOP_MJRLE_KNEE,,27
1730403494,PPI_IOP_MJRLE_KNEE,A3774,11
1730404062,PPI_IOP_MJRLE_HIP,,53
1730404062,PPI_IOP_MJRLE_HIP,A2591,21
1730404062,PPI_IOP_MJRLE_KNEE,,15
1730404062,PPI_IOP_MJRLE_KNEE,A2591,14
1730404286,PPI_IOP_MJRLE_HIP,,71
1730404286,PPI_IOP_MJRLE_HIP,A1694,14
1730404286,PPI_IOP_MJRLE_HIP,A3922,72
1730404286,PPI_IOP_MJRLE_KNEE,,41
1730404286,PPI_IOP_MJRLE_KNEE,A3631,18
1730404286,PPI_IOP_MJRLE_KNEE,A3922,47
1730405531,PPI_IOP_MJRLE_HIP,,47
1730405531,PPI_IOP_MJRLE_HIP,A2645,21
1730405531,PPI_IOP_MJRLE_HIP,A3835,35
1730405531,PPI_IOP_MJRLE_KNEE,,40
1730405531,PPI_IOP_MJRLE_KNEE,A2645,11
1730405531,PPI_IOP_MJRLE_KNEE,A3835,26
1730443961,PPI_IOP_MJRLE_HIP,,69
1730443961,PPI_IOP_MJRLE_KNEE,,51
1730443961,PPI_IOP_MJRLE_KNEE,A2616,13
1730445230,PPI_IOP_MJRLE_HIP,,29
1730445230,PPI_IOP_MJRLE_KNEE,,20
1730445552,PPI_IOP_MJRLE_HIP,,37
1730445552,PPI_IOP_MJRLE_HIP,A2571,19
1730448663,PPI_IOP_MJRLE_HIP,,16
1730455254,PPI_IOP_MJRLE_HIP,,11
1730455254,PPI_IOP_MJRLE_HIP,A2729,28
1730467457,PPI_IOP_MJRLE_KNEE,,23
1730475542,PPI_IOP_MJRLE_HIP,,27
1730479551,PPI_IOP_MJRLE_HIP,,34
1730479551,PPI_IOP_MJRLE_HIP,A3864,69
1730479551,PPI_IOP_MJRLE_KNEE,,21
1730479551,PPI_IOP_MJRLE_KNEE,A3864,66
1730482167,PPI_IOP_MJRLE_HIP,,25
1730482167,PPI_IOP_MJRLE_KNEE,,41
1730528217,PPI_IOP_MJRLE_HIP,,11
1730560319,PPI_IOP_MJRLE_HIP,,72
1730561879,PPI_IOP_MJRLE_HIP,,50
1730561879,PPI_IOP_MJRLE_KNEE,,30
1740200146,PPI_IOP_MJRLE_HIP,A1459,34
1740200146,PPI_IOP_MJRLE_HIP,A3273,11
1740200146,PPI_IOP_MJRLE_KNEE,A1459,17
1740201805,PPI_IOP_MJRLE_HIP,,110
1740201805,PPI_IOP_MJRLE_HIP,A3094,11
1740201805,PPI_IOP_MJRLE_HIP,A3281,42
1740201805,PPI_IOP_MJRLE_HIP,A3442,26
1740201805,PPI_IOP_MJRLE_KNEE,,150
1740201805,PPI_IOP_MJRLE_KNEE,A3094,14
1740201805,PPI_IOP_MJRLE_KNEE,A3281,37
1740201805,PPI_IOP_MJRLE_KNEE,A3442,30
1740213578,PPI_IOP_MJRLE_HIP,,16
1740213578,PPI_IOP_MJRLE_KNEE,,78
1740213578,PPI_IOP_MJRLE_KNEE,A3694,13
1740216845,PPI_IOP_MJRLE_KNEE,,112
1740216845,PPI_IOP_MJRLE_KNEE,A4617,39
1740223247,PPI_IOP_MJRLE_HIP,,70
1740223247,PPI_IOP_MJRLE_HIP,A5124,23
1740223247,PPI_IOP_MJRLE_KNEE,,57
1740223247,PPI_IOP_MJRLE_KNEE,A5124,27
1740223932,PPI_IOP_MJRLE_HIP,,11
1740224930,PPI_IOP_MJRLE_ANKLE,,53
1740226430,PPI_IOP_MJRLE_KNEE,,21
1740226802,PPI_IOP_MJRLE_HIP,,11
1740226802,PPI_IOP_MJRLE_KNEE,,20
1740226877,PPI_IOP_MJRLE_HIP,,35
1740226877,PPI_IOP_MJRLE_KNEE,,23
1740232156,PPI_IOP_MJRLE_HIP,,18
1740232156,PPI_IOP_MJRLE_HIP,A2952,13
1740232156,PPI_IOP_MJRLE_KNEE,,30
1740232156,PPI_IOP_MJRLE_KNEE,A2952,25
1740232917,PPI_IOP_MJRLE_HIP,,29
1740232917,PPI_IOP_MJRLE_HIP,A2772,12
1740232917,PPI_IOP_MJRLE_HIP,A2840,32
1740232917,PPI_IOP_MJRLE_KNEE,,12
1740232917,PPI_IOP_MJRLE_KNEE,A2840,20
1740234848,PPI_IOP_MJRLE_KNEE,A4814,19
1740239979,PPI_IOP_MJRLE_HIP,,14
1740239979,PPI_IOP_MJRLE_KNEE,,23
1740239979,PPI_IOP_MJRLE_KNEE,A2542,18
1740240993,PPI_IOP_MJRLE_KNEE,,15
1740241645,PPI_IOP_MJRLE_KNEE,,16
1740244086,PPI_IOP_MJRLE_HIP,,27
1740244086,PPI_IOP_MJRLE_HIP,A4502,41
1740244086,PPI_IOP_MJRLE_KNEE,,45
1740244086,PPI_IOP_MJRLE_KNEE,A4502,81
1740244342,PPI_IOP_MJRLE_KNEE,,38
1740244342,PPI_IOP_MJRLE_KNEE,A4502,15
1740245422,PPI_IOP_MJRLE_HIP,,135
1740245422,PPI_IOP_MJRLE_HIP,A3822,12
1740245422,PPI_IOP_MJRLE_KNEE,,132
1740253939,PPI_IOP_MJRLE_HIP,,51
1740253939,PPI_IOP_MJRLE_HIP,A4559,16
1740253939,PPI_IOP_MJRLE_HIP,A4563,11
1740253939,PPI_IOP_MJRLE_HIP,A4641,52
1740253939,PPI_IOP_MJRLE_KNEE,,88
1740253939,PPI_IOP_MJRLE_KNEE,A1490,11
1740253939,PPI_IOP_MJRLE_KNEE,A3834,15
1740253939,PPI_IOP_MJRLE_KNEE,A4559,34
1740253939,PPI_IOP_MJRLE_KNEE,A4563,14
1740253939,PPI_IOP_MJRLE_KNEE,A4641,78
1740254192,PPI_IOP_MJRLE_HIP,,29
1740256569,PPI_IOP_MJRLE_HIP,,13
1740256569,PPI_IOP_MJRLE_KNEE,,18
1740257542,PPI_IOP_MJRLE_HIP,,14
1740257542,PPI_IOP_MJRLE_KNEE,,14
1740258334,PPI_IOP_MJRLE_HIP,,24
1740258334,PPI_IOP_MJRLE_KNEE,,78
1740258698,PPI_IOP_MJRLE_HIP,,14
1740261809,PPI_IOP_MJRLE_KNEE,A4548,12
1740262625,PPI_IOP_MJRLE_KNEE,,14
1740265776,PPI_IOP_MJRLE_HIP,,83
1740265776,PPI_IOP_MJRLE_HIP,A2029,17
1740265776,PPI_IOP_MJRLE_HIP,A3229,18
1740265776,PPI_IOP_MJRLE_KNEE,,202
1740265776,PPI_IOP_MJRLE_KNEE,A1515,12
1740265776,PPI_IOP_MJRLE_KNEE,A2029,48
1740265776,PPI_IOP_MJRLE_KNEE,A3229,50
1740265776,PPI_IOP_MJRLE_KNEE,A3834,12
1740267095,PPI_IOP_MJRLE_HIP,,118
1740267095,PPI_IOP_MJRLE_HIP,A4949,28
1740267095,PPI_IOP_MJRLE_KNEE,,201
1740267095,PPI_IOP_MJRLE_KNEE,A4949,33
1740268903,PPI_IOP_MJRLE_HIP,,35
1740269968,PPI_IOP_MJRLE_KNEE,,60
1740270990,PPI_IOP_MJRLE_KNEE,,12
1740270990,PPI_IOP_MJRLE_KNEE,A1215,15
1740271162,PPI_IOP_MJRLE_KNEE,,14
1740271238,PPI_IOP_MJRLE_KNEE,,27
1740271238,PPI_IOP_MJRLE_KNEE,A2070,18
1740271238,PPI_IOP_MJRLE_KNEE,A2251,48
1740272046,PPI_IOP_MJRLE_HIP,,25
1740272046,PPI_IOP_MJRLE_HIP,A3580,13
1740272046,PPI_IOP_MJRLE_HIP,A5066,11
1740272046,PPI_IOP_MJRLE_KNEE,,26
1740272046,PPI_IOP_MJRLE_KNEE,A3580,35
1740272434,PPI_IOP_MJRLE_HIP,,59
1740272434,PPI_IOP_MJRLE_HIP,A2735,75
1740272434,PPI_IOP_MJRLE_HIP,A3560,52
1740272434,PPI_IOP_MJRLE_KNEE,,90
1740272434,PPI_IOP_MJRLE_KNEE,A2735,100
1740272434,PPI_IOP_MJRLE_KNEE,A3560,84
1740273747,PPI_IOP_MJRLE_HIP,,12
1740273747,PPI_IOP_MJRLE_KNEE,A1501,11
1740274711,PPI_IOP_MJRLE_HIP,,12
1740274711,PPI_IOP_MJRLE_KNEE,,57
1740274836,PPI_IOP_MJRLE_KNEE,,15
1740278225,PPI_IOP_MJRLE_HIP,,28
1740278225,PPI_IOP_MJRLE_KNEE,,51
1740278225,PPI_IOP_MJRLE_KNEE,A1241,25
1740278860,PPI_IOP_MJRLE_HIP,,82
1740278860,PPI_IOP_MJRLE_KNEE,,52
1740278969,PPI_IOP_MJRLE_HIP,,109
1740278969,PPI_IOP_MJRLE_KNEE,,88
1740280478,PPI_IOP_MJRLE_HIP,,13
1740280478,PPI_IOP_MJRLE_HIP,A3289,16
1740281583,PPI_IOP_MJRLE_KNEE,,11
1740284140,PPI_IOP_MJRLE_HIP,,16
1740284140,PPI_IOP_MJRLE_KNEE,,17
1740288224,PPI_IOP_MJRLE_KNEE,,72
1740288224,PPI_IOP_MJRLE_KNEE,A1051,63
1740289099,PPI_IOP_MJRLE_HIP,,39
1740289099,PPI_IOP_MJRLE_KNEE,,31
1740289099,PPI_IOP_MJRLE_KNEE,A2251,12
1740289222,PPI_IOP_MJRLE_KNEE,,21
1740291806,PPI_IOP_MJRLE_KNEE,,12
1740293216,PPI_IOP_MJRLE_HIP,,40
1740293216,PPI_IOP_MJRLE_KNEE,,69
1740294321,PPI_IOP_MJRLE_HIP,,12
1740294321,PPI_IOP_MJRLE_KNEE,,17
1740294321,PPI_IOP_MJRLE_KNEE,A4824,14
1740295302,PPI_IOP_MJRLE_HIP,,12
1740303544,PPI_IOP_MJRLE_KNEE,,13
1740303544,PPI_IOP_MJRLE_KNEE,A4629,11
1740314954,PPI_IOP_MJRLE_HIP,,66
1740314954,PPI_IOP_MJRLE_HIP,A5062,20
1740314954,PPI_IOP_MJRLE_KNEE,,31
1740314954,PPI_IOP_MJRLE_KNEE,A5062,12
1740337930,PPI_IOP_MJRLE_HIP,,102
1740337930,PPI_IOP_MJRLE_HIP,A2975,28
1740337930,PPI_IOP_MJRLE_HIP,A4638,17
1740337930,PPI_IOP_MJRLE_KNEE,,76
1740337930,PPI_IOP_MJRLE_KNEE,A2975,37
1740367796,PPI_IOP_MJRLE_HIP,,27
1740367796,PPI_IOP_MJRLE_KNEE,,75
1740369578,PPI_IOP_MJRLE_HIP,,30
1740371376,PPI_IOP_MJRLE_KNEE,A3834,16
1740375898,PPI_IOP_MJRLE_HIP,,12
1740375898,PPI_IOP_MJRLE_KNEE,,17
1740390137,PPI_IOP_MJRLE_KNEE,,30
1740390137,PPI_IOP_MJRLE_KNEE,A3621,25
1740391812,PPI_IOP_MJRLE_HIP,,25
1740391812,PPI_IOP_MJRLE_HIP,A3320,12
1740391812,PPI_IOP_MJRLE_KNEE,,29
1740391812,PPI_IOP_MJRLE_KNEE,A3320,22
1740403500,PPI_IOP_MJRLE_HIP,,79
1740403500,PPI_IOP_MJRLE_HIP,A3380,13
1740403500,PPI_IOP_MJRLE_HIP,A4527,29
1740403500,PPI_IOP_MJRLE_KNEE,,62
1740403500,PPI_IOP_MJRLE_KNEE,A3380,12
1740403500,PPI_IOP_MJRLE_KNEE,A4527,19
1740412931,PPI_IOP_MJRLE_HIP,A1552,12
1740414119,PPI_IOP_MJRLE_HIP,,26
1740418995,PPI_IOP_MJRLE_HIP,,46
1740418995,PPI_IOP_MJRLE_KNEE,,65
1740418995,PPI_IOP_MJRLE_KNEE,A2729,23
1740423763,PPI_IOP_MJRLE_HIP,,19
1740423763,PPI_IOP_MJRLE_KNEE,,44
1740444272,PPI_IOP_MJRLE_KNEE,,21
1740445170,PPI_IOP_MJRLE_HIP,,64
1740445170,PPI_IOP_MJRLE_HIP,A2098,23
1740445170,PPI_IOP_MJRLE_KNEE,,54
1740445170,PPI_IOP_MJRLE_KNEE,A1095,12
1740445170,PPI_IOP_MJRLE_KNEE,A1297,14
1740445170,PPI_IOP_MJRLE_KNEE,A2098,17
1740446830,PPI_IOP_MJRLE_HIP,,62
1740446830,PPI_IOP_MJRLE_HIP,A3527,17
1740446830,PPI_IOP_MJRLE_KNEE,,62
1740454503,PPI_IOP_MJRLE_HIP,,32
1740454503,PPI_IOP_MJRLE_HIP,A3228,14
1740454503,PPI_IOP_MJRLE_KNEE,,73
