CCN,WI,Year
180018,0.7722,2015
180019,0.7722,2015
180020,0.7744,2015
180021,0.7722,2015
180024,0.7722,2015
180025,0.8531,2015
180027,0.7722,2015
180029,0.8587,2015
180035,0.9260,2015
180036,0.8693,2015
180038,0.7722,2015
180040,0.8531,2015
180043,0.8587,2015
180044,0.8480,2015
180045,0.9260,2015
180046,0.8862,2015
180048,0.8531,2015
180049,0.8587,2015
180050,0.7744,2015
180051,0.7722,2015
180053,0.7722,2015
180056,0.8581,2015
180064,0.7989,2015
180066,0.8246,2015
180067,0.8862,2015
180069,0.8480,2015
180070,0.7722,2015
180078,0.8480,2015
180079,0.7942,2015
180080,0.7722,2015
180087,0.7722,2015
180088,0.8531,2015
180092,0.8862,2015
180093,0.7722,2015
180095,0.7722,2015
180101,0.8862,2015
180102,0.8351,2015
180103,0.8862,2015
180104,0.8351,2015
180105,0.7722,2015
180106,0.7722,2015
180115,0.7722,2015
180116,0.8351,2015
180117,0.7722,2015
180124,0.8765,2015
180127,0.9260,2015
180128,0.7722,2015
180130,0.8531,2015
180132,0.8587,2015
180138,0.8531,2015
180139,0.7722,2015
180141,0.8531,2015
180143,0.8862,2015
180149,0.7722,2015
190001,0.7487,2015
190002,0.7808,2015
190003,0.7809,2015
190004,0.7546,2015
190005,0.8640,2015
190006,0.7808,2015
190007,0.7487,2015
190008,0.8640,2015
190009,0.7925,2015
190011,0.7764,2015
190013,0.7603,2015
190014,0.7702,2015
190015,0.8640,2015
190017,0.7702,2015
190019,0.7925,2015
190020,0.7911,2015
190025,0.7487,2015
190026,0.7925,2015
190027,0.8325,2015
190034,0.7864,2015
190036,0.8640,2015
190037,*,2015
190039,0.8640,2015
190040,0.8640,2015
190041,0.8291,2015
190044,0.7902,2015
190045,0.8640,2015
190046,0.8640,2015
190050,0.7509,2015
190053,0.7603,2015
190054,0.7809,2015
190060,0.7487,2015
190064,0.7911,2015
190065,0.7911,2015
190078,*,2015
190079,0.8640,2015
190081,0.7487,2015
190086,0.7764,2015
190088,0.8501,2015
190090,0.7487,2015
190098,0.8291,2015
190099,0.7565,2015
190102,0.7808,2015
190106,0.7532,2015
190111,0.8291,2015
190114,0.7648,2015
190116,0.7537,2015
190118,0.8291,2015
190122,0.7911,2015
190125,0.7764,2015
190128,0.7911,2015
190133,0.7532,2015
190135,0.8640,2015
190140,0.7507,2015
190144,0.8512,2015
190145,0.7524,2015
190146,0.8640,2015
190151,0.7487,2015
190160,0.7764,2015
190161,0.7603,2015
190164,0.7925,2015
190167,0.7925,2015
190175,0.8640,2015
190176,0.8640,2015
190177,0.8640,2015
190183,0.7546,2015
190184,0.7607,2015
190190,0.7607,2015
190196,*,2015
190199,0.7911,2015
190201,0.7603,2015
190202,0.7911,2015
190204,0.8640,2015
190205,0.7808,2015
190208,0.7487,2015
190218,0.7487,2015
190236,0.8291,2015
190241,0.7546,2015
190242,0.7911,2015
190245,0.7764,2015
190246,0.7764,2015
190250,0.8640,2015
190251,0.7911,2015
190255,*,2015
190256,0.8640,2015
190257,0.7523,2015
190258,*,2015
190259,0.7808,2015
190261,0.7764,2015
190263,0.7808,2015
190266,0.7911,2015
190267,0.8640,2015
190268,0.7808,2015
190270,0.8640,2015
190273,0.7911,2015
190274,0.8640,2015
190278,0.8291,2015
190297,0.7487,2015
190298,0.7925,2015
190300,0.8640,2015
190303,0.9526,2015
190304,0.7809,2015
190307,0.7603,2015
190308,0.8640,2015
190310,0.8640,2015
200001,0.9665,2015
200002,0.8556,2015
200008,1.0117,2015
200009,1.0117,2015
200018,0.8556,2015
200019,1.0117,2015
200020,1.0091,2015
200021,1.0117,2015
200024,0.9661,2015
200025,1.0117,2015
200031,0.8556,2015
200033,0.9665,2015
200034,0.9661,2015
200037,0.8556,2015
200039,0.9661,2015
200040,1.0117,2015
200041,0.9489,2015
200050,0.9489,2015
200052,0.8556,2015
200063,0.8556,2015
210001,0.9175,2015
210002,0.9776,2015
210003,1.0178,2015
210004,1.0200,2015
210005,1.0200,2015
210006,0.9776,2015
210007,0.9776,2015
210008,0.9776,2015
210009,0.9776,2015
210011,0.9776,2015
210012,0.9776,2015
210013,0.9776,2015
210015,0.9776,2015
210016,1.0200,2015
210017,0.8614,2015
210018,1.0200,2015
210019,0.9197,2015
210022,1.0200,2015
210023,0.9819,2015
210024,0.9776,2015
210027,0.8614,2015
210028,0.8930,2015
210029,0.9776,2015
210030,0.8614,2015
210032,1.0482,2015
210033,0.9776,2015
210034,0.9776,2015
210035,1.0178,2015
210037,0.8614,2015
210038,0.9776,2015
210039,1.0178,2015
210040,0.9776,2015
210043,0.9819,2015
210044,0.9776,2015
210045,0.9197,2015
210048,0.9848,2015
210049,0.9776,2015
210051,1.0178,2015
210054,1.0178,2015
210055,1.0178,2015
210056,0.9776,2015
210057,1.0200,2015
210058,0.9776,2015
210060,1.0178,2015
210061,0.9397,2015
210062,1.0178,2015
210063,0.9776,2015
210064,0.9776,2015
220B74,1.3336,2015
220001,1.3336,2015
220002,1.3336,2015
220008,1.3336,2015
220010,1.3336,2015
220011,1.3336,2015
220012,1.3336,2015
220015,1.3336,2015
220016,1.3336,2015
220017,1.3336,2015
220019,1.3336,2015
220020,1.3336,2015
220024,1.3336,2015
220025,*,2015
220029,1.3336,2015
220030,1.3336,2015
220031,1.3336,2015
220033,1.3336,2015
220035,1.3336,2015
220036,1.3336,2015
220046,1.3336,2015
220049,1.3336,2015
220050,1.3336,2015
220051,1.3336,2015
220052,1.3336,2015
220058,1.3336,2015
220060,1.3336,2015
220062,1.3336,2015
220063,1.3336,2015
220065,1.3336,2015
220066,1.3336,2015
220067,1.3336,2015
220070,1.3336,2015
220071,1.3336,2015
220073,1.3336,2015
220074,1.3336,2015
220075,1.3336,2015
220077,1.3336,2015
220080,1.3336,2015
220082,1.3336,2015
220083,1.3336,2015
220084,1.3336,2015
220086,1.3336,2015
220088,1.3336,2015
220090,1.3336,2015
220095,1.3336,2015
220098,1.3336,2015
220100,1.3336,2015
220101,1.3336,2015
220105,1.3336,2015
220108,1.3336,2015
220110,1.3336,2015
220111,1.3336,2015
220116,1.3336,2015
220119,1.3336,2015
220126,1.3336,2015
220135,1.3336,2015
220162,*,2015
220163,1.3336,2015
220171,1.3336,2015
220174,1.3336,2015
220175,1.3336,2015
220176,1.3336,2015
220177,1.3336,2015
230B04,0.9922,2015
230002,0.9545,2015
230003,0.9009,2015
230004,0.9573,2015
230005,0.9545,2015
230013,0.9922,2015
230015,0.9536,2015
230017,0.9959,2015
230019,0.9922,2015
230020,0.9545,2015
230021,0.9606,2015
230022,1.0021,2015
230024,0.9545,2015
230029,0.9922,2015
230030,0.8819,2015
230031,0.9474,2015
230035,0.9013,2015
230036,0.9545,2015
230037,0.9536,2015
230038,0.9009,2015
230040,0.8183,2015
230041,0.9697,2015
230046,1.0111,2015
230047,0.9474,2015
230053,0.9545,2015
230054,0.8938,2015
230055,0.8183,2015
230058,0.8183,2015
230059,0.9009,2015
230066,0.9573,2015
230069,0.9545,2015
230070,0.8911,2015
230071,0.9922,2015
230072,0.9009,2015
230075,0.9906,2015
230077,0.8911,2015
230078,0.8183,2015
230080,0.8183,2015
230081,0.8183,2015
230085,0.9959,2015
230089,0.9545,2015
230092,1.0021,2015
230093,0.8302,2015
230095,0.8183,2015
230096,0.9606,2015
230097,0.8819,2015
230099,0.9545,2015
230100,0.8183,2015
230101,*,2015
230104,0.9545,2015
230105,0.8819,2015
230106,0.9009,2015
230108,0.8183,2015
230110,0.8183,2015
230117,0.9959,2015
230118,0.8183,2015
230121,1.0021,2015
230130,0.9922,2015
230132,1.0974,2015
230133,0.8183,2015
230135,*,2015
230141,1.0974,2015
230142,0.9545,2015
230144,1.0111,2015
230146,0.9545,2015
230151,0.9922,2015
230156,1.0111,2015
230165,0.9545,2015
230167,1.0617,2015
230174,0.9009,2015
230176,0.9545,2015
230180,0.8183,2015
230190,*,2015
230193,0.9474,2015
230195,0.9474,2015
230197,1.0974,2015
230204,*,2015
230207,0.9922,2015
230208,0.9013,2015
230212,*,2015
230216,0.9474,2015
230217,1.0021,2015
230222,0.8584,2015
230227,0.9474,2015
230230,1.0617,2015
230236,0.9009,2015
230239,0.8183,2015
230241,0.9474,2015
230244,0.9545,2015
230254,0.9922,2015
230257,*,2015
230259,1.0111,2015
230264,0.9474,2015
230269,0.9922,2015
230270,0.9545,2015
230273,0.9545,2015
230275,0.8911,2015
230277,0.9922,2015
230279,0.9545,2015
230297,0.9545,2015
230301,0.9922,2015
230302,0.9922,2015
240001,1.0954,2015
240002,1.0374,2015
240004,1.0954,2015
240006,1.1283,2015
240010,1.1283,2015
240014,1.0954,2015
240018,1.0838,2015
240019,1.0374,2015
240020,1.0954,2015
240022,0.9108,2015
240030,0.9108,2015
240036,1.1099,2015
240038,1.0954,2015
240040,1.0374,2015
240043,0.9108,2015
240044,1.0200,2015
240047,1.0374,2015
240050,1.0954,2015
240052,0.9108,2015
240053,1.0954,2015
240056,1.0954,2015
240057,1.0954,2015
240059,1.0954,2015
240061,1.1283,2015
240063,1.0954,2015
240064,0.9285,2015
240066,1.0954,2015
240069,1.1283,2015
240071,1.0838,2015
240075,0.9108,2015
240076,1.0954,2015
240078,1.0954,2015
240080,1.0954,2015
240084,1.0374,2015
240088,1.0877,2015
240093,1.0887,2015
240100,0.9108,2015
240101,0.9250,2015
240104,1.0954,2015
240106,1.0954,2015
240115,1.0954,2015
240117,1.0036,2015
240132,1.0954,2015
240141,1.1038,2015
240166,0.9108,2015
240187,0.9108,2015
240196,1.0954,2015
240206,1.4448,2015
240207,1.0954,2015
240210,1.0954,2015
240213,1.0954,2015
240214,1.0954,2015
250001,0.7749,2015
250002,0.7553,2015
250004,0.8607,2015
250006,0.7553,2015
250007,0.7886,2015
250009,0.7555,2015
250010,0.7553,2015
250012,0.8924,2015
250015,0.7553,2015
250017,0.7553,2015
250018,0.7553,2015
250019,0.7886,2015
250020,0.7553,2015
250025,0.7553,2015
250027,0.7553,2015
250031,0.7749,2015
250034,0.8607,2015
250036,0.7779,2015
250038,0.7749,2015
250040,0.8021,2015
250042,0.8607,2015
250043,0.7553,2015
250044,0.7553,2015
250048,0.7749,2015
250049,0.7553,2015
250050,0.7553,2015
250051,0.7553,2015
250057,0.7553,2015
250058,0.7553,2015
250059,0.7553,2015
250060,0.7749,2015
250061,0.7553,2015
250067,0.7553,2015
250069,0.8061,2015
250072,0.7749,2015
250077,0.7553,2015
250078,0.7933,2015
250079,0.7553,2015
250081,0.7553,2015
250082,0.8062,2015
250084,0.7553,2015
250085,0.7553,2015
250093,0.8607,2015
250094,0.7933,2015
250095,0.7553,2015
250096,0.7749,2015
250097,0.7911,2015
250099,0.7749,2015
250100,0.8061,2015
250102,0.7749,2015
250104,0.7553,2015
250117,0.8177,2015
250122,0.7553,2015
250123,0.7886,2015
250124,0.7749,2015
250126,0.8924,2015
250127,1.4448,2015
250128,0.7959,2015
250134,0.7749,2015
250136,0.7749,2015
250138,0.7749,2015
250141,0.8924,2015
250151,0.7553,2015
250152,0.7749,2015
250162,0.7915,2015
250163,*,2015
250166,*,2015
260001,0.8808,2015
260004,0.7996,2015
260005,0.9166,2015
260006,0.7996,2015
260009,0.8276,2015
260011,0.8407,2015
260015,0.7996,2015
260017,0.8276,2015
260020,0.9166,2015
260021,*,2015
260022,0.8293,2015
260023,0.9166,2015
260024,0.7996,2015
260025,0.9166,2015
260027,0.9239,2015
260032,0.9166,2015
260034,0.7996,2015
260040,0.8390,2015
260047,0.7996,2015
260048,0.9239,2015
260050,0.9855,2015
260052,0.9166,2015
260057,0.9239,2015
260059,0.8055,2015
260061,0.7996,2015
260062,0.9239,2015
260064,0.8276,2015
260065,0.8390,2015
260068,0.8281,2015
260070,0.7996,2015
260074,0.8276,2015
260077,0.9166,2015
260078,0.7996,2015
260080,0.7996,2015
260081,0.9166,2015
260085,0.9239,2015
260091,0.9166,2015
260094,0.8390,2015
260095,0.9239,2015
260096,0.9239,2015
260097,0.9239,2015
260102,0.9239,2015
260104,0.9166,2015
260105,0.9166,2015
260108,0.9166,2015
260110,0.9000,2015
260113,0.8309,2015
260115,*,2015
260116,0.8113,2015
260119,0.8351,2015
260137,0.8373,2015
260138,0.9239,2015
260141,0.8281,2015
260142,0.7996,2015
260147,0.7996,2015
260159,*,2015
260160,0.8155,2015
260162,0.9166,2015
260163,0.8113,2015
260175,0.9239,2015
260176,0.9166,2015
260177,0.9239,2015
260178,*,2015
260179,0.9166,2015
260180,0.9166,2015
260183,0.9166,2015
260186,0.8276,2015
260190,0.9239,2015
260191,0.9166,2015
260193,0.9239,2015
260195,0.7996,2015
260200,0.9166,2015
260207,0.8390,2015
260209,0.8407,2015
260210,0.9166,2015
260211,0.9239,2015
260214,0.9239,2015
260216,0.9239,2015
260219,0.9166,2015
260223,*,2015
260224,*,2015
260227,0.7996,2015
260228,0.8373,2015
260229,0.7996,2015
270003,1.0000,2015
270004,1.0000,2015
270012,1.0000,2015
270014,1.0000,2015
270017,1.0000,2015
270023,1.0000,2015
270032,1.0000,2015
270049,1.0000,2015
270051,1.0000,2015
270057,1.0000,2015
270074,1.4448,2015
270086,1.0000,2015
270087,1.0000,2015
280003,0.9555,2015
280009,0.9475,2015
280013,0.9555,2015
280020,0.9475,2015
280023,0.9475,2015
280030,0.9555,2015
280032,0.8793,2015
280040,0.9555,2015
280060,0.9555,2015
280061,0.9042,2015
280065,0.9472,2015
280077,0.8895,2015
280081,0.9555,2015
280105,0.9555,2015
280111,0.8793,2015
280119,1.4448,2015
280125,0.8793,2015
280127,0.9475,2015
280128,0.9475,2015
280129,0.9555,2015
280130,0.9555,2015
280131,0.9555,2015
280132,0.9555,2015
280133,0.9555,2015
290001,1.1298,2015
290002,1.1298,2015
290003,1.1464,2015
290005,1.1464,2015
290006,1.1298,2015
290007,1.1464,2015
290008,1.1298,2015
290009,1.1298,2015
290012,1.1464,2015
290019,1.1298,2015
290020,1.1298,2015
290021,1.1464,2015
290022,1.1464,2015
290032,1.1298,2015
290039,1.1464,2015
290041,1.1464,2015
290042,1.1464,2015
290045,1.1464,2015
290046,1.1464,2015
290047,1.1464,2015
290049,1.1298,2015
290051,1.1298,2015
290053,1.1464,2015
290054,1.1464,2015
300001,1.1036,2015
300003,1.1036,2015
300005,1.1036,2015
300011,1.1396,2015
300012,1.1396,2015
300014,1.1036,2015
300017,1.1852,2015
300018,1.1036,2015
300019,1.1147,2015
300020,1.1396,2015
300023,1.1852,2015
300029,1.1852,2015
300034,1.1396,2015
310001,1.2973,2015
310002,1.2821,2015
310003,1.2973,2015
310005,1.1132,2015
310006,1.2973,2015
310008,1.2973,2015
310009,1.2821,2015
310010,1.3075,2015
310011,1.1119,2015
310012,1.2973,2015
310014,1.1127,2015
310015,1.2821,2015
310016,1.2973,2015
310017,1.2821,2015
310019,1.2973,2015
310021,1.1346,2015
310022,1.1145,2015
310024,1.1132,2015
310025,1.2973,2015
310027,1.1132,2015
310028,1.1132,2015
310029,1.1145,2015
310031,1.2701,2015
310032,1.1504,2015
310034,1.2831,2015
310038,1.3075,2015
310039,1.3075,2015
310040,1.2973,2015
310041,1.2831,2015
310044,1.1346,2015
310045,1.2973,2015
310047,1.1842,2015
310048,1.1119,2015
310050,1.2821,2015
310051,1.1132,2015
310052,1.2831,2015
310054,1.2821,2015
310057,1.1119,2015
310058,1.2973,2015
310060,1.1119,2015
310061,1.1119,2015
310064,1.1842,2015
310069,1.1119,2015
310070,1.3075,2015
310073,1.2831,2015
310074,1.2973,2015
310075,1.2831,2015
310076,1.2821,2015
310081,1.1119,2015
310083,1.2821,2015
310084,1.2831,2015
310086,1.1145,2015
310088,*,2015
310091,1.1119,2015
310092,1.1346,2015
310096,1.2821,2015
310108,1.3075,2015
310110,1.1346,2015
310111,1.2831,2015
310112,1.2831,2015
310113,1.2831,2015
310115,1.1119,2015
310116,*,2015
310118,1.2973,2015
310119,1.2821,2015
310120,*,2015
310128,*,2015
310129,*,2015
310130,1.2973,2015
320001,0.9722,2015
320002,0.9761,2015
320003,0.9761,2015
320004,0.8718,2015
320005,0.9722,2015
320006,0.9722,2015
320009,0.9722,2015
320011,0.9761,2015
320013,0.8718,2015
320014,*,2015
320016,0.8718,2015
320017,0.9722,2015
320018,0.8718,2015
320021,0.9722,2015
320022,0.8718,2015
320030,0.9689,2015
320033,0.9761,2015
320038,0.8718,2015
320057,1.4448,2015
320058,1.4448,2015
320059,1.4448,2015
320060,1.4448,2015
320061,1.4448,2015
320062,1.4448,2015
320063,0.9689,2015
320065,0.9689,2015
320067,0.8718,2015
320070,1.4448,2015
320074,0.9722,2015
320083,*,2015
320084,0.8718,2015
320085,0.8718,2015
320086,0.8718,2015
320087,*,2015
320089,0.9722,2015
330002,*,2015
330003,0.8450,2015
330004,1.0017,2015
330005,1.0155,2015
330006,1.2973,2015
330008,1.0035,2015
330009,1.2973,2015
330010,*,2015
330011,0.8727,2015
330013,0.8535,2015
330014,1.2973,2015
330019,1.2973,2015
330023,1.3318,2015
330024,1.2973,2015
330025,*,2015
330027,1.3318,2015
330028,1.2973,2015
330029,*,2015
330030,0.8760,2015
330033,0.8434,2015
330036,*,2015
330037,0.8760,2015
330043,1.2773,2015
330044,0.8992,2015
330045,1.2773,2015
330046,1.2973,2015
330047,0.8289,2015
330049,1.3318,2015
330053,0.8760,2015
330055,1.2973,2015
330056,1.2973,2015
330057,0.9362,2015
330058,0.8760,2015
330059,1.2973,2015
330061,1.2973,2015
330064,1.2973,2015
330065,1.0155,2015
330067,1.3318,2015
330073,0.8760,2015
330074,0.8760,2015
330075,*,2015
330078,1.0155,2015
330079,1.0194,2015
330080,1.2973,2015
330084,0.8213,2015
330085,0.9433,2015
330086,1.2973,2015
330088,1.2773,2015
330090,0.8686,2015
330091,*,2015
330094,1.0792,2015
330096,0.8213,2015
330100,1.2973,2015
330101,1.2973,2015
330102,1.0155,2015
330103,0.8420,2015
330104,1.2973,2015
330106,1.3318,2015
330107,1.2773,2015
330108,0.8213,2015
330111,1.0155,2015
330115,0.9922,2015
330119,1.2973,2015
330125,0.8760,2015
330126,1.3307,2015
330127,1.2973,2015
330128,1.2973,2015
330132,0.8401,2015
330135,1.3307,2015
330136,0.9433,2015
330140,0.9922,2015
330141,1.2773,2015
330144,0.8295,2015
330151,0.8295,2015
330152,*,2015
330153,0.8450,2015
330154,*,2015
330157,0.8522,2015
330158,1.2973,2015
330159,*,2015
330160,1.2973,2015
330162,1.2973,2015
330163,1.0155,2015
330164,0.9922,2015
330166,0.8213,2015
330167,1.3318,2015
330169,1.2973,2015
330175,0.8807,2015
330177,*,2015
330180,0.8450,2015
330181,1.3318,2015
330182,1.3318,2015
330184,1.2973,2015
330185,1.2773,2015
330188,1.0155,2015
330189,*,2015
330191,0.8561,2015
330193,1.2973,2015
330194,1.2973,2015
330195,1.2973,2015
330196,1.2973,2015
330197,0.8213,2015
330198,1.3318,2015
330199,1.2973,2015
330201,1.2973,2015
330202,1.2973,2015
330203,0.9922,2015
330204,1.2973,2015
330205,1.3307,2015
330208,1.2973,2015
330211,0.8213,2015
330213,0.9433,2015
330214,1.2973,2015
330215,0.9433,2015
330218,0.9922,2015
330219,1.0155,2015
330221,1.2973,2015
330222,0.8535,2015
330223,0.8213,2015
330224,1.1252,2015
330225,1.2859,2015
330226,0.8760,2015
330229,0.8213,2015
330231,1.2973,2015
330232,0.8450,2015
330233,1.2973,2015
330234,1.3318,2015
330235,0.8213,2015
330236,1.2973,2015
330238,0.8760,2015
330239,0.8213,2015
330240,1.2973,2015
330241,0.9922,2015
330245,0.8992,2015
330246,1.2773,2015
330249,0.9922,2015
330250,1.0194,2015
330259,1.3318,2015
330261,1.2973,2015
330263,0.8522,2015
330264,1.3307,2015
330265,0.8760,2015
330267,1.2973,2015
330268,0.8213,2015
330270,1.2973,2015
330273,1.3318,2015
330276,0.8254,2015
330277,0.8975,2015
330279,1.0155,2015
330285,0.9922,2015
330286,1.2773,2015
330290,*,2015
330304,1.2973,2015
330306,1.2973,2015
330307,0.9347,2015
330316,1.2973,2015
330331,1.3318,2015
330332,1.3318,2015
330340,1.2773,2015
330350,1.2973,2015
330353,1.2973,2015
330354,*,2015
330372,1.3318,2015
330385,1.2973,2015
330386,1.3576,2015
330390,*,2015
330393,1.2773,2015
330394,0.8727,2015
330395,1.2973,2015
330396,1.2973,2015
330397,1.2973,2015
330399,1.2973,2015
330401,1.2773,2015
330403,0.8760,2015
330404,1.2973,2015
330405,1.2973,2015
330406,0.8450,2015
330408,*,2015
330409,0.8450,2015
340001,0.8937,2015
340002,0.8396,2015
340003,0.7931,2015
340004,0.8506,2015
340008,0.8875,2015
340010,0.7931,2015
340011,0.7931,2015
340013,0.8875,2015
340014,0.8669,2015
340015,0.8875,2015
340016,0.7931,2015
340017,0.8396,2015
340020,0.9439,2015
340021,0.8875,2015
340023,0.8682,2015
340024,0.8023,2015
340027,0.8979,2015
340028,0.8314,2015
340030,0.9675,2015
340032,0.8937,2015
340035,*,2015
340036,0.8865,2015
340037,0.8132,2015
340038,*,2015
340039,0.8995,2015
340040,0.9408,2015
340041,0.8369,2015
340042,0.8470,2015
340047,0.8669,2015
340049,0.9675,2015
340050,0.8314,2015
340051,0.8223,2015
340053,0.8937,2015
340055,0.8369,2015
340060,0.8506,2015
340061,0.9675,2015
340064,0.7931,2015
340068,0.8470,2015
340069,0.9013,2015
340070,0.9439,2015
340071,0.8865,2015
340073,0.9439,2015
340075,0.8369,2015
340084,0.9174,2015
340085,0.8808,2015
340087,0.7931,2015
340090,0.8865,2015
340091,0.8506,2015
340096,0.8808,2015
340097,0.8223,2015
340098,0.8937,2015
340099,0.7931,2015
340104,*,2015
340106,0.7931,2015
340107,0.8742,2015
340109,0.9068,2015
340113,0.8937,2015
340114,0.9013,2015
340115,0.9439,2015
340116,0.8444,2015
340119,0.8937,2015
340120,0.7931,2015
340123,0.8506,2015
340126,0.8979,2015
340127,0.9439,2015
340129,0.8995,2015
340130,0.8937,2015
340131,0.8979,2015
340132,0.7931,2015
340133,0.8476,2015
340141,0.8824,2015
340142,0.8037,2015
340143,0.8444,2015
340144,0.8995,2015
340145,0.9302,2015
340147,0.8865,2015
340148,0.8669,2015
340151,0.8014,2015
340153,0.8937,2015
340155,0.9675,2015
340156,1.4448,2015
340158,0.8587,2015
340159,0.9675,2015
340160,0.7931,2015
340166,0.8937,2015
340168,0.8824,2015
340171,0.8937,2015
340173,0.9013,2015
340183,0.8937,2015
340184,0.8396,2015
340185,*,2015
340186,0.8430,2015
350002,1.0000,2015
350006,1.0000,2015
350011,1.0000,2015
350015,1.0000,2015
350019,1.0000,2015
350063,1.4448,2015
350070,1.0000,2015
360001,0.9260,2015
360002,0.8419,2015
360003,0.9260,2015
360006,0.9444,2015
360008,0.8480,2015
360009,0.9180,2015
360010,0.8404,2015
360011,0.9299,2015
360012,0.9444,2015
360013,0.8831,2015
360014,0.8360,2015
360016,0.9260,2015
360017,0.9444,2015
360019,0.8970,2015
360020,0.8970,2015
360025,0.8882,2015
360026,0.8831,2015
360027,0.8970,2015
360029,0.9017,2015
360032,0.8360,2015
360035,0.9444,2015
360036,0.8970,2015
360037,0.9127,2015
360038,*,2015
360039,0.9299,2015
360040,0.8718,2015
360041,0.9127,2015
360044,0.8475,2015
360046,0.9260,2015
360048,0.9017,2015
360051,0.8831,2015
360052,0.8831,2015
360054,0.8480,2015
360055,0.8970,2015
360056,0.9260,2015
360058,0.8360,2015
360059,0.9127,2015
360064,0.8360,2015
360065,0.8970,2015
360066,0.9180,2015
360068,0.9017,2015
360070,0.8375,2015
360071,0.8417,2015
360072,0.9444,2015
360074,0.9017,2015
360075,0.9127,2015
360076,0.9260,2015
360077,0.9127,2015
360078,0.8970,2015
360079,0.9260,2015
360080,0.8360,2015
360081,0.9017,2015
360082,0.9127,2015
360084,0.8375,2015
360085,0.9444,2015
360086,0.8831,2015
360087,0.9127,2015
360089,0.8360,2015
360090,0.9017,2015
360091,0.9127,2015
360092,0.9444,2015
360095,0.9007,2015
